text,label
Thank you for contacting support. We have initiated your refund of Rs 500.,safe
Your Aadhaar card was used to open 17 bank accounts for money laundering. You must transfer a security deposit of Rs 10 lakh.,digital_arrest
"To verify your accounts, please send 5 to our secure RBI escrow account. It will be refunded in 30 minutes.",digital_arrest
"Hi sir, your appointment with Dr. Singh is confirmed for tomorrow at 10 AM.",safe
An FIR has been filed against you. You are under digital arrest. Do not disconnect the call.,digital_arrest
Your Aadhaar card was used to open 3 bank accounts for money laundering. You must transfer a security deposit of Rs 5 lakh.,digital_arrest
Share your bank statement and OTP to verify you are not involved in the Cyber Crime Branch money laundering case.,fake_cbi
"Hi sir, your appointment with Dr. Singh is confirmed for tomorrow at 10 AM.",safe
An FIR has been filed against you. You are under digital arrest. Do not disconnect the call.,digital_arrest
"Hello, this is HDFC customer service. How can I help you today?",safe
Share your bank statement and OTP to verify you are not involved in the Mumbai Police money laundering case.,fake_cbi
"Hey man, what time are we meeting for dinner tonight?",safe
"Hi, I'm calling from BlueDart regarding your order. I am at the gate.",safe
"Sir, we need to record your statement on video call for the the Supreme Court investigation.",fake_cbi
"Hi, I'm calling from BlueDart regarding your order. I am at the gate.",safe
Can you pick up some groceries on your way back home?,safe
Share your bank statement and OTP to verify you are not involved in the the Supreme Court money laundering case.,fake_cbi
We are calling from Cyber Crime Branch headquarters. We found your mobile number linked to illegal activities.,fake_cbi
This is Axis Bank customer support. Your credit card points are expiring. Share your card details to redeem them.,phishing
"If you disconnect this Skype call, local police will arrive at your location with an arrest warrant.",digital_arrest
Your PhonePe account will be blocked today due to pending KYC. Please share the OTP sent to your mobile.,phishing
You have to pay a penalty of 5 rupees immediately to close the the Supreme Court case against you.,fake_cbi
"Dear customer, your electricity bill is unpaid. Power will be cut at 9 PM. Call this number to pay.",phishing
"Hello, this is Officer Sharma from Enforcement Directorate. We have intercepted a package in your name containing smuggled gold.",digital_arrest
Your Paytm account will be blocked today due to pending KYC. Please share the OTP sent to your mobile.,phishing
"Dear customer, your electricity bill is unpaid. Power will be cut at 9 PM. Call this number to pay.",phishing
Your PhonePe account will be blocked today due to pending KYC. Please share the OTP sent to your mobile.,phishing
Thank you for contacting support. We have initiated your refund of Rs 500.,safe
"We noticed unusual activity on your ICICI account. To stop the transaction, please provide the 6-digit OTP.",phishing
"Sir, we need to record your statement on video call for the the CBI investigation.",fake_cbi
Thank you for contacting support. We have initiated your refund of Rs 500.,safe
"We noticed unusual activity on your PhonePe account. To stop the transaction, please provide the 6-digit OTP.",phishing
You have to pay a penalty of 10 rupees immediately to close the the Supreme Court case against you.,fake_cbi
An FIR has been filed against you. You are under digital arrest. Do not disconnect the call.,digital_arrest
An FIR has been filed against you. You are under digital arrest. Do not disconnect the call.,digital_arrest
Your SBI account will be blocked today due to pending KYC. Please share the OTP sent to your mobile.,phishing
"Hi sir, your appointment with Dr. Singh is confirmed for tomorrow at 10 AM.",safe
Your SBI account will be blocked today due to pending KYC. Please share the OTP sent to your mobile.,phishing
"To verify your accounts, please send 50 to our secure RBI escrow account. It will be refunded in 30 minutes.",digital_arrest
"If you disconnect this Skype call, local police will arrive at your location with an arrest warrant.",digital_arrest
Share your bank statement and OTP to verify you are not involved in the Customs Department money laundering case.,fake_cbi
"Hi, I'm calling from BlueDart regarding your order. I am at the gate.",safe
"Hello, this is SBI customer service. How can I help you today?",safe
"We noticed unusual activity on your SBI account. To stop the transaction, please provide the 6-digit OTP.",phishing
"If you disconnect this Skype call, local police will arrive at your location with an arrest warrant.",digital_arrest
"Congratulations! You have won a lottery of Rs 5,00,000 lakh. Click the link to claim your prize.",phishing
You have to pay a penalty of 50 rupees immediately to close the Customs Department case against you.,fake_cbi
"Hi, I'm calling from Amazon regarding your order. I am at the gate.",safe
This is ICICI customer support. Your credit card points are expiring. Share your card details to redeem them.,phishing
Your Aadhaar card was used to open 12 bank accounts for money laundering. You must transfer a security deposit of Rs 5 lakh.,digital_arrest
"Congratulations! You have won a lottery of Rs 5,00,000 lakh. Click the link to claim your prize.",phishing
"Dear customer, your electricity bill is unpaid. Power will be cut at 9 PM. Call this number to pay.",phishing
"Hello, this is Officer Sharma from Enforcement Directorate. We have intercepted a package in your name containing illegal narcotics.",digital_arrest
"If you disconnect this Skype call, local police will arrive at your location with an arrest warrant.",digital_arrest
You have to pay a penalty of 50 rupees immediately to close the Customs Department case against you.,fake_cbi
"Dear customer, your electricity bill is unpaid. Power will be cut at 9 PM. Call this number to pay.",phishing
"Hi sir, your appointment with Dr. Singh is confirmed for tomorrow at 10 AM.",safe
"Hey man, what time are we meeting for dinner tonight?",safe
"Hi, I'm calling from Zomato regarding your order. I am at the gate.",safe
Your Aadhaar card was used to open 5 bank accounts for money laundering. You must transfer a security deposit of Rs 10 lakh.,digital_arrest
Share your bank statement and OTP to verify you are not involved in the the Supreme Court money laundering case.,fake_cbi
Can you pick up some groceries on your way back home?,safe
Share your bank statement and OTP to verify you are not involved in the Mumbai Police money laundering case.,fake_cbi
"We noticed unusual activity on your PhonePe account. To stop the transaction, please provide the 6-digit OTP.",phishing
"Dear customer, your electricity bill is unpaid. Power will be cut at 9 PM. Call this number to pay.",phishing
This is Mumbai Police calling. Your name came up in a human trafficking investigation.,fake_cbi
An FIR has been filed against you. You are under digital arrest. Do not disconnect the call.,digital_arrest
"Hi sir, your appointment with Dr. Singh is confirmed for tomorrow at 10 AM.",safe
